,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
6539,Naive Bayes,82.2183908,80.43315018,81.86813187,80.9885675,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'oldpeak', 'thal']"
6540,Naive Bayes,80.16091954,81.00765901,75.32967033,77.54049617,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'slope', 'ca']"
6541,Naive Bayes,81.1954023,79.21129606,81.15384615,79.78813003,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'slope', 'thal']"
6542,Naive Bayes,82.1954023,80.33541459,81.86813187,80.82189381,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'ca', 'thal']"
6543,Naive Bayes,77.8045977,81.49155012,69.3956044,73.91987782,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'oldpeak', 'slope', 'ca']"
6544,Naive Bayes,79.52873563,78.04532967,77.58241758,77.51265912,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'oldpeak', 'slope', 'thal']"
6545,Naive Bayes,80.86206897,79.95720946,78.24175824,78.73874082,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'oldpeak', 'ca', 'thal']"
6546,Naive Bayes,82.18390805,81.32900433,80.43956044,80.51919779,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'slope', 'ca', 'thal']"
6547,Naive Bayes,79.12643678,81.48839396,72.1978022,75.92650784,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak']"
6548,Naive Bayes,75.77011494,77.11294261,69.34065934,72.26094839,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'slope']"
6549,Naive Bayes,80.49425287,82.38776501,75.27472527,77.94573165,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'ca']"
6550,Naive Bayes,80.51724138,79.16642426,79.67032967,79.14315368,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'thal']"
6551,Naive Bayes,75.77011494,79.51118326,66.31868132,70.86156869,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope']"
6552,Naive Bayes,81.49425287,86.9040404,72.1978022,77.87438359,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'ca']"
6553,Naive Bayes,82.55172414,81.86767399,80.43956044,80.94309573,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'thal']"
6554,Naive Bayes,81.16091954,85.20940171,73.73626374,78.02101971,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'slope', 'ca']"
6555,Naive Bayes,80.85057471,80.10200584,79.67032967,79.47802311,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'slope', 'thal']"
6556,Naive Bayes,82.55172414,82.44255744,79.72527473,80.77313797,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'ca', 'thal']"
6557,Naive Bayes,77.11494253,77.28083028,71.48351648,73.77961305,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'slope']"
6558,Naive Bayes,79.48275862,80.44534632,73.73626374,76.44761905,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'ca']"
6559,Naive Bayes,82.89655172,81.18956044,82.58241758,81.72767743,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'thal']"
6560,Naive Bayes,81.14942529,82.41391941,76.04395604,78.42774583,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'slope', 'ca']"
6561,Naive Bayes,81.17241379,79.69298104,80.38461538,79.5565468,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'slope', 'thal']"
6562,Naive Bayes,82.56321839,81.80885781,80.43956044,80.88114746,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'ca', 'thal']"
6563,Naive Bayes,79.81609195,84.60525586,70.10989011,75.87107385,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'oldpeak', 'slope', 'ca']"
