,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
3958,Decision Tree,76.63774564,76.41176471,83.16176471,79.34147879,"['chol', 'restecg', 'thalach', 'exang', 'slope', 'ca']"
3959,Decision Tree,72.67927327,73.06363949,80.625,76.36239269,"['chol', 'restecg', 'thalach', 'exang', 'slope', 'thal']"
3960,Decision Tree,74.23544679,72.26752487,86.13970588,78.4398273,"['chol', 'restecg', 'thalach', 'exang', 'ca', 'thal']"
3961,Decision Tree,69.65480163,71.67613781,75.66176471,72.79452007,"['chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca']"
3962,Decision Tree,75.65850945,76.6758838,80.80882353,78.07679078,"['chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal']"
3963,Decision Tree,73.94586578,73.49888503,83.27205882,77.00070101,"['chol', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal']"
3964,Decision Tree,81.47497219,80.21902182,88.49264706,83.93579149,"['chol', 'restecg', 'thalach', 'slope', 'ca', 'thal']"
3965,Decision Tree,72.99035966,72.8013894,81.875,76.64389697,"['chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca']"
3966,Decision Tree,76.59325176,78.04571572,80.07352941,78.53296255,"['chol', 'restecg', 'exang', 'oldpeak', 'slope', 'thal']"
3967,Decision Tree,73.93511309,73.96395173,80.80882353,76.64809196,"['chol', 'restecg', 'exang', 'oldpeak', 'ca', 'thal']"
3968,Decision Tree,80.50723026,79.63791833,87.31617647,82.99124564,"['chol', 'restecg', 'exang', 'slope', 'ca', 'thal']"
3969,Decision Tree,78.2814238,78.86098542,82.64705882,80.10857658,"['chol', 'restecg', 'oldpeak', 'slope', 'ca', 'thal']"
3970,Decision Tree,73.66926214,74.16018545,80.69852941,76.60407028,"['chol', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
3971,Decision Tree,75.32443456,75.96631257,80.73529412,77.79553052,"['chol', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
3972,Decision Tree,74.26844642,74.49247478,81.50735294,76.54185191,"['chol', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
3973,Decision Tree,80.8298109,79.69270603,87.90441176,83.38023594,"['chol', 'thalach', 'exang', 'slope', 'ca', 'thal']"
3974,Decision Tree,78.93733778,79.59150327,83.34558824,80.25447984,"['chol', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
3975,Decision Tree,78.61475714,79.82471777,81.50735294,79.74811705,"['chol', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
3976,Decision Tree,74.97960697,73.5041369,84.92647059,78.65548814,"['fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope']"
3977,Decision Tree,75.32591769,75.72455649,81.91176471,78.23937943,"['fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca']"
3978,Decision Tree,70.98813496,73.55387366,75.22058824,73.53010641,"['fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal']"
3979,Decision Tree,76.63774564,76.41176471,83.16176471,79.34147879,"['fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca']"
3980,Decision Tree,73.66852058,74.09717922,81.21323529,77.24496845,"['fbs', 'restecg', 'thalach', 'exang', 'slope', 'thal']"
3981,Decision Tree,74.55802744,72.6768816,86.13970588,78.66204952,"['fbs', 'restecg', 'thalach', 'exang', 'ca', 'thal']"
3982,Decision Tree,69.33222099,71.51824307,75.07352941,72.44917473,"['fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca']"
3983,Decision Tree,73.27919911,75.60151613,76.47058824,75.41417496,"['fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal']"
3984,Decision Tree,74.93585465,74.56785554,83.27205882,77.78140046,"['fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal']"
3985,Decision Tree,81.80830552,80.7092179,88.49264706,84.20317117,"['fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal']"
3986,Decision Tree,73.63552095,73.64807132,81.28676471,76.92167475,"['fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca']"
3987,Decision Tree,75.29217649,77.89285168,77.64705882,77.03104353,"['fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'thal']"
3988,Decision Tree,74.59102707,74.75895925,81.43382353,77.2585133,"['fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal']"
3989,Decision Tree,80.84056359,80.10575458,87.31617647,83.2601532,"['fbs', 'restecg', 'exang', 'slope', 'ca', 'thal']"
3990,Decision Tree,79.58249907,80.46096714,83.27205882,81.25644184,"['fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'thal']"
3991,Decision Tree,74.31442343,75.0187713,80.11029412,76.85315453,"['fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
3992,Decision Tree,71.97738228,74.30863284,75.80882353,74.38089214,"['fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
3993,Decision Tree,74.59102707,74.65730994,82.09558824,76.97195944,"['fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
3994,Decision Tree,81.16314423,80.18290211,87.90441176,83.64761562,"['fbs', 'thalach', 'exang', 'slope', 'ca', 'thal']"
3995,Decision Tree,79.90507972,80.60859729,83.93382353,81.18546994,"['fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
3996,Decision Tree,78.93733778,80.38429544,81.50735294,80.07460454,"['fbs', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
3997,Decision Tree,74.99258435,75.38095746,81.28676471,77.90147273,"['restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
3998,Decision Tree,71.31071561,73.71870883,75.80882353,73.96021393,"['restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
3999,Decision Tree,73.94586578,73.58038686,82.68382353,77.03868427,"['restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
4000,Decision Tree,80.51798294,79.93522409,86.72794118,82.96134111,"['restecg', 'thalach', 'exang', 'slope', 'ca', 'thal']"
4001,Decision Tree,79.58249907,80.03167421,84.52205882,81.45974422,"['restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
4002,Decision Tree,78.61475714,79.80737237,82.09558824,80.34887882,"['restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
4003,Decision Tree,79.25991843,80.05304173,83.34558824,80.61404137,"['thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
4004,Decision Tree,76.52354468,82.69001832,71.58088235,76.55459529,"['age', 'sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg']"
4005,Decision Tree,76.2017056,84.97979961,69.08088235,75.58810896,"['age', 'sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach']"
4006,Decision Tree,77.2584353,78.19375645,80.77205882,79.25913547,"['age', 'sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang']"
4007,Decision Tree,75.2562106,79.41405982,75.33088235,76.34575505,"['age', 'sex', 'cp', 'trestbps', 'chol', 'fbs', 'oldpeak']"
4008,Decision Tree,76.52428624,86.40659341,67.83088235,75.40019792,"['age', 'sex', 'cp', 'trestbps', 'chol', 'fbs', 'slope']"
4009,Decision Tree,73.16722284,76.74031976,74.59558824,74.6275264,"['age', 'sex', 'cp', 'trestbps', 'chol', 'fbs', 'ca']"
4010,Decision Tree,74.27845755,78.50070028,73.34558824,75.4564746,"['age', 'sex', 'cp', 'trestbps', 'chol', 'fbs', 'thal']"
4011,Decision Tree,76.2017056,84.97979961,69.08088235,75.58810896,"['age', 'sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach']"
4012,Decision Tree,77.2584353,78.19375645,80.77205882,79.25913547,"['age', 'sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang']"
4013,Decision Tree,75.2562106,79.41405982,75.33088235,76.34575505,"['age', 'sex', 'cp', 'trestbps', 'chol', 'restecg', 'oldpeak']"
4014,Decision Tree,76.52428624,86.40659341,67.83088235,75.40019792,"['age', 'sex', 'cp', 'trestbps', 'chol', 'restecg', 'slope']"
4015,Decision Tree,74.16722284,78.1218987,74.59558824,75.3775264,"['age', 'sex', 'cp', 'trestbps', 'chol', 'restecg', 'ca']"
4016,Decision Tree,74.27845755,78.50070028,73.34558824,75.4564746,"['age', 'sex', 'cp', 'trestbps', 'chol', 'restecg', 'thal']"
4017,Decision Tree,74.26622173,79.6456852,73.27205882,75.24953958,"['age', 'sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang']"
4018,Decision Tree,74.24545792,78.29952942,74.66911765,75.57165401,"['age', 'sex', 'cp', 'trestbps', 'chol', 'thalach', 'oldpeak']"
4019,Decision Tree,72.93288839,81.89513428,65.44117647,72.1069683,"['age', 'sex', 'cp', 'trestbps', 'chol', 'thalach', 'slope']"
4020,Decision Tree,77.45977011,81.11884113,78.19852941,79.12982986,"['age', 'sex', 'cp', 'trestbps', 'chol', 'thalach', 'ca']"
4021,Decision Tree,78.26065999,76.31373297,87.35294118,81.27158136,"['age', 'sex', 'cp', 'trestbps', 'chol', 'thalach', 'thal']"
4022,Decision Tree,74.94438265,79.10418256,75.91911765,76.5777059,"['age', 'sex', 'cp', 'trestbps', 'chol', 'exang', 'oldpeak']"
4023,Decision Tree,73.27771598,79.15975936,70.88235294,73.86482232,"['age', 'sex', 'cp', 'trestbps', 'chol', 'exang', 'slope']"
4024,Decision Tree,80.90730441,84.11507937,80.73529412,82.05024938,"['age', 'sex', 'cp', 'trestbps', 'chol', 'exang', 'ca']"
4025,Decision Tree,78.27067112,80.44928356,79.48529412,79.71096331,"['age', 'sex', 'cp', 'trestbps', 'chol', 'exang', 'thal']"
4026,Decision Tree,75.24619948,79.64887763,75.25735294,76.32572177,"['age', 'sex', 'cp', 'trestbps', 'chol', 'oldpeak', 'slope']"
4027,Decision Tree,79.50648869,79.58337586,86.72794118,82.17929879,"['age', 'sex', 'cp', 'trestbps', 'chol', 'oldpeak', 'ca']"
4028,Decision Tree,74.92510197,76.29503245,80.14705882,77.50433551,"['age', 'sex', 'cp', 'trestbps', 'chol', 'oldpeak', 'thal']"
4029,Decision Tree,76.54727475,79.53648476,78.82352941,78.47928381,"['age', 'sex', 'cp', 'trestbps', 'chol', 'slope', 'ca']"
4030,Decision Tree,77.2814238,82.42249172,75.14705882,78.17019014,"['age', 'sex', 'cp', 'trestbps', 'chol', 'slope', 'thal']"
4031,Decision Tree,79.22988506,80.30882353,83.71323529,81.47539333,"['age', 'sex', 'cp', 'trestbps', 'chol', 'ca', 'thal']"
4032,Decision Tree,76.2017056,84.97979961,69.08088235,75.58810896,"['age', 'sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach']"
4033,Decision Tree,77.2584353,78.19375645,80.77205882,79.25913547,"['age', 'sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang']"
4034,Decision Tree,75.2562106,79.41405982,75.33088235,76.34575505,"['age', 'sex', 'cp', 'trestbps', 'fbs', 'restecg', 'oldpeak']"
4035,Decision Tree,76.86911383,86.58841159,68.45588235,75.91301843,"['age', 'sex', 'cp', 'trestbps', 'fbs', 'restecg', 'slope']"
4036,Decision Tree,73.51205043,76.96254198,75.22058824,75.18137255,"['age', 'sex', 'cp', 'trestbps', 'fbs', 'restecg', 'ca']"
4037,Decision Tree,74.93437152,80.02213963,72.72058824,75.81424586,"['age', 'sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thal']"
4038,Decision Tree,74.26622173,79.6456852,73.27205882,75.24953958,"['age', 'sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang']"
4039,Decision Tree,74.24545792,78.29952942,74.66911765,75.57165401,"['age', 'sex', 'cp', 'trestbps', 'fbs', 'thalach', 'oldpeak']"
4040,Decision Tree,72.93288839,81.89513428,65.44117647,72.1069683,"['age', 'sex', 'cp', 'trestbps', 'fbs', 'thalach', 'slope']"
4041,Decision Tree,77.45977011,81.11884113,78.19852941,79.12982986,"['age', 'sex', 'cp', 'trestbps', 'fbs', 'thalach', 'ca']"
4042,Decision Tree,78.90582128,76.59151075,88.52941176,81.99885409,"['age', 'sex', 'cp', 'trestbps', 'fbs', 'thalach', 'thal']"
4043,Decision Tree,74.94438265,79.10418256,75.91911765,76.5777059,"['age', 'sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak']"
