,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
7564,SVM,82.82758621,87.05594406,74.50549451,79.96483938,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca']"
7565,SVM,80.81609195,82.36353924,75.21978022,78.09754738,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal']"
7566,SVM,83.50574713,83.89377289,80.32967033,81.79633138,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal']"
7567,SVM,84.2183908,85.21961372,80.43956044,82.46369977,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal']"
7568,SVM,79.47126437,82.66117216,73.18681319,76.35331335,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca']"
7569,SVM,81.43678161,82.15784216,76.53846154,79.06141636,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'thal']"
7570,SVM,85.14942529,86.49317349,80.93406593,83.29526336,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal']"
7571,SVM,82.09195402,82.38676356,78.57142857,80.02035888,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'thal']"
7572,SVM,80.81609195,80.34406035,78.07692308,78.61121858,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'thal']"
7573,SVM,80.85057471,84.4039294,72.47252747,77.33030268,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
7574,SVM,82.48275862,83.23659674,77.36263736,79.98402594,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
7575,SVM,83.1954023,83.49338162,78.84615385,80.58432308,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
7576,SVM,84.44827586,85.80432068,80.05494505,82.32003668,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'thal']"
7577,SVM,82.8045977,84.77731092,78.79120879,80.90420346,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
7578,SVM,83.75862069,84.91919192,79.50549451,81.52218494,"['sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
7579,SVM,82.17241379,85.76290376,74.45054945,79.3187175,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
7580,SVM,82.54022989,85.08406626,76.86813187,80.1334435,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
7581,SVM,83.7816092,85.67216117,78.73626374,81.68240776,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
7582,SVM,82.86206897,83.47968698,78.9010989,80.93459924,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'thal']"
7583,SVM,83.48275862,84.44109812,79.56043956,81.514203,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
7584,SVM,83.8045977,84.84310134,78.62637363,81.25205324,"['sex', 'cp', 'trestbps', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
7585,SVM,83.86206897,85.36929737,79.72527473,82.06048026,"['sex', 'cp', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
7586,SVM,75.45977011,77.95349095,68.73626374,72.22323651,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope']"
7587,SVM,80.75862069,84.3961847,72.74725275,77.38502815,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca']"
7588,SVM,82.16091954,84.47435897,75.98901099,79.75173396,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal']"
7589,SVM,81.8045977,85.61979687,73.57142857,78.65832316,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca']"
7590,SVM,81.10344828,81.3021978,77.96703297,79.18171226,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'thal']"
7591,SVM,82.14942529,84.18797869,76.7032967,79.50493313,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'thal']"
7592,SVM,81.44827586,84.37260289,75.82417582,78.48679286,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca']"
7593,SVM,81.82758621,84.55117432,75.98901099,78.90424958,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal']"
7594,SVM,83.49425287,83.99450549,80.21978022,81.73191432,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal']"
7595,SVM,82.51724138,83.79512318,78.18681319,79.84071164,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal']"
7596,SVM,80.83908046,81.9045954,74.56043956,77.63244954,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca']"
7597,SVM,80.47126437,80.59201909,77.36263736,78.51137671,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'thal']"
7598,SVM,82.82758621,84.68405206,77.30769231,80.36132575,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal']"
7599,SVM,84.50574713,86.56893107,79.67032967,82.56589758,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'thal']"
7600,SVM,82.42528736,82.4548858,79.23076923,80.11735467,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'thal']"
7601,SVM,82.12643678,84.32830405,76.7032967,79.4889931,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
7602,SVM,82.51724138,83.61979687,77.41758242,79.75108813,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
7603,SVM,84.48275862,86.76107226,78.68131868,82.2500583,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
7604,SVM,83.12643678,83.93235931,78.73626374,80.76095603,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'thal']"
7605,SVM,82.87356322,83.56763824,79.56043956,81.19520737,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
7606,SVM,82.51724138,83.70155335,78.73626374,80.6141732,"['sex', 'cp', 'chol', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
7607,SVM,80.86206897,84.8013653,73.02197802,77.91580004,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
7608,SVM,82.12643678,84.64631202,75.71428571,79.07358109,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
7609,SVM,83.44827586,84.10839161,78.68131868,80.96179389,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
7610,SVM,82.47126437,82.79166667,78.62637363,80.08925922,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'thal']"
7611,SVM,83.18390805,83.91991342,79.61538462,81.31859711,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
7612,SVM,82.82758621,83.47531635,78.79120879,80.23381331,"['sex', 'cp', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
7613,SVM,84.13793103,86.04761905,78.68131868,81.98009127,"['sex', 'cp', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
7614,SVM,81.08045977,83.33072483,73.51648352,77.74023103,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
7615,SVM,82.47126437,85.39248252,75.76923077,79.98537526,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
7616,SVM,84.13793103,84.97560773,79.45054945,81.727829,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
7617,SVM,84.2183908,86.20995671,79.61538462,82.39254915,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'thal']"
7618,SVM,83.1954023,85.09630647,79.45054945,81.37205352,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
7619,SVM,83.1954023,83.56372549,80.43956044,81.07727366,"['sex', 'cp', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
7620,SVM,84.12643678,86.54212454,79.67032967,82.14924335,"['sex', 'cp', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
7621,SVM,84.14942529,86.33433233,78.84615385,81.88390664,"['sex', 'cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
7622,SVM,76.73563218,78.84165181,68.51648352,72.75637057,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope']"
