,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
6667,Naive Bayes,80.84204672,81.99058544,83.56617647,82.40173183,"['sex', 'cp', 'chol', 'fbs', 'thalach', 'slope', 'ca', 'thal']"
6668,Naive Bayes,80.55172414,81.78431373,83.08823529,82.28561024,"['sex', 'cp', 'chol', 'fbs', 'exang', 'oldpeak', 'slope', 'ca']"
6669,Naive Bayes,80.51724138,81.85633201,83.01470588,82.09020143,"['sex', 'cp', 'chol', 'fbs', 'exang', 'oldpeak', 'slope', 'thal']"
6670,Naive Bayes,81.81905821,82.36036169,85.44117647,83.72010016,"['sex', 'cp', 'chol', 'fbs', 'exang', 'oldpeak', 'ca', 'thal']"
6671,Naive Bayes,81.88579904,82.14353899,86.10294118,83.80704491,"['sex', 'cp', 'chol', 'fbs', 'exang', 'slope', 'ca', 'thal']"
6672,Naive Bayes,82.14238042,81.81811146,87.24264706,84.24702039,"['sex', 'cp', 'chol', 'fbs', 'oldpeak', 'slope', 'ca', 'thal']"
6673,Naive Bayes,80.63922877,81.04975674,84.44852941,82.45596724,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope']"
6674,Naive Bayes,80.56247683,80.84227726,84.96323529,82.68525866,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca']"
6675,Naive Bayes,80.89506859,81.61802791,84.88970588,82.97838926,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal']"
6676,Naive Bayes,79.29440119,80.3732063,83.125,81.51922559,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'slope', 'ca']"
6677,Naive Bayes,79.62699296,81.23910266,82.46323529,81.64208162,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'slope', 'thal']"
6678,Naive Bayes,79.90656285,82.1841491,82.46323529,81.96419067,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'ca', 'thal']"
6679,Naive Bayes,79.24063775,79.00607417,85.51470588,81.90541355,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca']"
6680,Naive Bayes,81.24137931,82.5673006,84.26470588,83.10218214,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal']"
6681,Naive Bayes,84.1323693,83.99447762,88.45588235,85.97663611,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal']"
6682,Naive Bayes,81.82054134,83.43325461,84.19117647,83.51915909,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'slope', 'ca', 'thal']"
6683,Naive Bayes,79.56247683,80.16073271,83.08823529,81.47436482,"['sex', 'cp', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca']"
6684,Naive Bayes,80.56173526,80.74918301,84.88970588,82.42296007,"['sex', 'cp', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'thal']"
6685,Naive Bayes,82.15239155,83.66725023,84.26470588,83.79177277,"['sex', 'cp', 'chol', 'restecg', 'exang', 'oldpeak', 'ca', 'thal']"
6686,Naive Bayes,82.50871339,83.66885965,85.47794118,84.31597077,"['sex', 'cp', 'chol', 'restecg', 'exang', 'slope', 'ca', 'thal']"
6687,Naive Bayes,83.14238042,83.62336601,86.69117647,84.98792662,"['sex', 'cp', 'chol', 'restecg', 'oldpeak', 'slope', 'ca', 'thal']"
6688,Naive Bayes,81.89581016,82.24273306,85.58823529,83.73927401,"['sex', 'cp', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
